dpnum,poll_name,item_id,wave,linkage_basis,source_row,caseid,female,source_variable,correct
18,By the People: Health and Education,item_5,t1,validated_public_row_position,53,970053,1,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,53,970053,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,54,970054,0,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,54,970054,0,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,54,970054,0,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,54,970054,0,t1know4raw,1
18,By the People: Health and Education,item_5,t1,validated_public_row_position,54,970054,0,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,54,970054,0,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,55,970055,0,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,55,970055,0,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,55,970055,0,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,55,970055,0,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,55,970055,0,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,55,970055,0,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,56,970056,1,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,56,970056,1,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,56,970056,1,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,56,970056,1,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,56,970056,1,t1know5raw,1
18,By the People: Health and Education,item_6,t1,validated_public_row_position,56,970056,1,t1know6raw,1
18,By the People: Health and Education,item_1,t1,validated_public_row_position,57,970057,1,t1know1raw,0
18,By the People: Health and Education,item_2,t1,validated_public_row_position,57,970057,1,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,57,970057,1,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,57,970057,1,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,57,970057,1,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,57,970057,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,58,970058,0,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,58,970058,0,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,58,970058,0,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,58,970058,0,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,58,970058,0,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,58,970058,0,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,59,970059,1,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,59,970059,1,t1know2raw,1
18,By the People: Health and Education,item_3,t1,validated_public_row_position,59,970059,1,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,59,970059,1,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,59,970059,1,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,59,970059,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,60,970060,1,t1know1raw,0
18,By the People: Health and Education,item_2,t1,validated_public_row_position,60,970060,1,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,60,970060,1,t1know3raw,1
18,By the People: Health and Education,item_4,t1,validated_public_row_position,60,970060,1,t1know4raw,1
18,By the People: Health and Education,item_5,t1,validated_public_row_position,60,970060,1,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,60,970060,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,61,970061,1,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,61,970061,1,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,61,970061,1,t1know3raw,1
18,By the People: Health and Education,item_4,t1,validated_public_row_position,61,970061,1,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,61,970061,1,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,61,970061,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,62,970062,1,t1know1raw,0
18,By the People: Health and Education,item_2,t1,validated_public_row_position,62,970062,1,t1know2raw,1
18,By the People: Health and Education,item_3,t1,validated_public_row_position,62,970062,1,t1know3raw,1
18,By the People: Health and Education,item_4,t1,validated_public_row_position,62,970062,1,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,62,970062,1,t1know5raw,1
18,By the People: Health and Education,item_6,t1,validated_public_row_position,62,970062,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,63,970063,0,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,63,970063,0,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,63,970063,0,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,63,970063,0,t1know4raw,1
18,By the People: Health and Education,item_5,t1,validated_public_row_position,63,970063,0,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,63,970063,0,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,64,970064,0,t1know1raw,0
18,By the People: Health and Education,item_2,t1,validated_public_row_position,64,970064,0,t1know2raw,1
18,By the People: Health and Education,item_3,t1,validated_public_row_position,64,970064,0,t1know3raw,1
18,By the People: Health and Education,item_4,t1,validated_public_row_position,64,970064,0,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,64,970064,0,t1know5raw,1
18,By the People: Health and Education,item_6,t1,validated_public_row_position,64,970064,0,t1know6raw,1
18,By the People: Health and Education,item_1,t1,validated_public_row_position,65,970065,1,t1know1raw,0
18,By the People: Health and Education,item_2,t1,validated_public_row_position,65,970065,1,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,65,970065,1,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,65,970065,1,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,65,970065,1,t1know5raw,1
18,By the People: Health and Education,item_6,t1,validated_public_row_position,65,970065,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,66,970066,0,t1know1raw,0
18,By the People: Health and Education,item_2,t1,validated_public_row_position,66,970066,0,t1know2raw,1
18,By the People: Health and Education,item_3,t1,validated_public_row_position,66,970066,0,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,66,970066,0,t1know4raw,1
18,By the People: Health and Education,item_5,t1,validated_public_row_position,66,970066,0,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,66,970066,0,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,67,970067,1,t1know1raw,0
18,By the People: Health and Education,item_2,t1,validated_public_row_position,67,970067,1,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,67,970067,1,t1know3raw,1
18,By the People: Health and Education,item_4,t1,validated_public_row_position,67,970067,1,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,67,970067,1,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,67,970067,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,68,970068,1,t1know1raw,0
18,By the People: Health and Education,item_2,t1,validated_public_row_position,68,970068,1,t1know2raw,1
18,By the People: Health and Education,item_3,t1,validated_public_row_position,68,970068,1,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,68,970068,1,t1know4raw,1
18,By the People: Health and Education,item_5,t1,validated_public_row_position,68,970068,1,t1know5raw,1
18,By the People: Health and Education,item_6,t1,validated_public_row_position,68,970068,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,69,970069,0,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,69,970069,0,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,69,970069,0,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,69,970069,0,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,69,970069,0,t1know5raw,1
18,By the People: Health and Education,item_6,t1,validated_public_row_position,69,970069,0,t1know6raw,1
18,By the People: Health and Education,item_1,t1,validated_public_row_position,70,970070,1,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,70,970070,1,t1know2raw,1
18,By the People: Health and Education,item_3,t1,validated_public_row_position,70,970070,1,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,70,970070,1,t1know4raw,1
18,By the People: Health and Education,item_5,t1,validated_public_row_position,70,970070,1,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,70,970070,1,t1know6raw,1
18,By the People: Health and Education,item_1,t1,validated_public_row_position,71,970071,1,t1know1raw,0
18,By the People: Health and Education,item_2,t1,validated_public_row_position,71,970071,1,t1know2raw,0
18,By the People: Health and Education,item_3,t1,validated_public_row_position,71,970071,1,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,71,970071,1,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,71,970071,1,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,71,970071,1,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,72,970072,0,t1know1raw,1
18,By the People: Health and Education,item_2,t1,validated_public_row_position,72,970072,0,t1know2raw,1
18,By the People: Health and Education,item_3,t1,validated_public_row_position,72,970072,0,t1know3raw,0
18,By the People: Health and Education,item_4,t1,validated_public_row_position,72,970072,0,t1know4raw,0
18,By the People: Health and Education,item_5,t1,validated_public_row_position,72,970072,0,t1know5raw,0
18,By the People: Health and Education,item_6,t1,validated_public_row_position,72,970072,0,t1know6raw,0
18,By the People: Health and Education,item_1,t1,validated_public_row_position,73,970073,0,t1know1raw,1
