source_row,caseid,historical_sample,group,baseline_raw,post_raw,historical_item,candidate_item,baseline_knowledge,historical_post_knowledge,candidate_post_knowledge,historical_joint_knowledge,candidate_joint_knowledge
1103,4513,TRUE,3,6,6,1,1,0.4,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333
1104,515,TRUE,3,6,6,1,1,0.5333333353201548,0.9333333333333333,0.9333333333333333,0.4666666666666667,0.4666666666666667
1105,5007,TRUE,4,7,7,1,1,0.4666666666666667,0.2,0.2,0.13333333333333333,0.13333333333333333
1106,5308,TRUE,4,7,7,1,1,0.4,0.4,0.4,0.26666666666666666,0.26666666666666666
1107,1021,TRUE,4,6,7,1,1,0.6000000000000001,0.8,0.8,0.4666666666666667,0.4666666666666667
1108,316,TRUE,4,6,6,1,1,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1109,4708,TRUE,4,7,6,1,1,0.8,0.8,0.8,0.7333333333333333,0.7333333333333333
1110,5012,TRUE,4,7,5,1,1,0.6000000019868215,0.6,0.6,0.3333333333333333,0.3333333333333333
1111,2804,TRUE,4,7,7,1,1,0.5333333373069764,0.8,0.8,0.5333333333333333,0.5333333333333333
1112,3316,TRUE,4,7,1,1,0,0.6666666706403097,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667
1113,2107,TRUE,5,6,6,1,1,0.7333333373069764,0.6,0.6,0.4666666666666667,0.4666666666666667
1114,2923,TRUE,5,7,7,1,1,0.800000003973643,0.8666666666666667,0.8666666666666667,0.8,0.8
1115,6808,TRUE,5,7,7,1,1,0.6000000019868215,0.6666666666666666,0.6666666666666666,0.4,0.4
1116,2406,TRUE,5,7,6,1,1,0.5333333353201548,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666
1117,1717,TRUE,5,7,7,1,1,0.6000000019868215,0.4,0.4,0.3333333333333333,0.3333333333333333
1118,2321,TRUE,5,7,6,1,1,0.6666666706403097,0.6,0.6,0.6,0.6
1119,7820,TRUE,5,7,6,1,1,0.800000003973643,0.8666666666666667,0.8666666666666667,0.6666666666666666,0.6666666666666666
1120,1425,TRUE,5,6,5,1,1,0.33333333532015486,0.7333333333333333,0.7333333333333333,0.2,0.2
1121,4219,TRUE,5,7,7,1,1,0.800000003973643,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333
1122,7602,TRUE,5,4,4,0,0,0.5333333373069764,0.4666666666666667,0.4666666666666667,0.4,0.4
1123,6321,TRUE,6,6,6,1,1,0.8,0.6,0.6,0.5333333333333333,0.5333333333333333
1124,4122,TRUE,6,5,-8,1,0,0.6666666666666667,0.6,0.5333333333333333,0.4,0.3333333333333333
1125,8804,TRUE,6,1,7,0,1,0.4,0.6666666666666666,0.7333333333333333,0.3333333333333333,0.3333333333333333
1126,7604,TRUE,6,4,7,0,1,0.33333333532015486,0.5333333333333333,0.6,0.26666666666666666,0.26666666666666666
1127,1217,TRUE,6,7,7,1,1,0.8,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.5333333333333333
1128,3317,TRUE,6,5,7,1,1,0.33333333532015486,0.9333333333333333,0.9333333333333333,0.3333333333333333,0.3333333333333333
1129,103,TRUE,6,7,7,1,1,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.7333333333333333,0.7333333333333333
1130,7415,TRUE,6,7,7,1,1,0.5333333333333333,0.6,0.6,0.5333333333333333,0.5333333333333333
1131,7507,TRUE,6,6,5,1,1,0.4,0.6666666666666666,0.6666666666666666,0.4,0.4
1132,6709,TRUE,7,7,6,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8666666666666667
1133,4317,TRUE,7,7,7,1,1,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.8,0.8
1134,6412,TRUE,7,7,7,1,1,0.5333333373069764,0.8,0.8,0.4,0.4
1135,2421,TRUE,7,7,7,1,1,0.6666666666666667,0.8666666666666667,0.8666666666666667,0.6,0.6
1136,3208,TRUE,8,7,7,1,1,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.8,0.8
1137,2111,TRUE,8,1,4,0,0,0.33333333730697634,0.4,0.4,0.2,0.2
1138,7102,TRUE,8,7,7,1,1,0.33333333532015486,0.6,0.6,0.3333333333333333,0.3333333333333333
1139,1922,TRUE,8,7,7,1,1,0.8666666706403097,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333
1140,8011,TRUE,8,7,7,1,1,0.6000000000000001,0.4,0.4,0.26666666666666666,0.26666666666666666
1141,3120,TRUE,8,7,7,1,1,0.9333333333333333,1,1,0.9333333333333333,0.9333333333333333
1142,2919,TRUE,8,7,7,1,1,0.6000000019868215,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333
1143,1322,TRUE,8,1,6,0,1,0.6666666686534881,0.8,0.8666666666666667,0.5333333333333333,0.5333333333333333
1144,2224,TRUE,8,7,6,1,1,0.7333333373069764,0.6,0.6,0.5333333333333333,0.5333333333333333
1145,2817,TRUE,8,7,1,1,0,0.6000000039736431,0.6666666666666666,0.6,0.4666666666666667,0.4
1146,5421,TRUE,9,6,6,1,1,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.8
1147,8018,TRUE,9,7,4,1,0,0.6000000019868215,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.26666666666666666
1148,1905,TRUE,9,4,5,0,1,0.4,0.5333333333333333,0.6,0.3333333333333333,0.3333333333333333
1149,2616,TRUE,9,-8,-8,0,0,0.13333333532015484,0.2,0.2,0,0
1150,2322,TRUE,9,6,6,1,1,0.7333333333333334,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666
1151,4610,TRUE,9,6,7,1,1,1,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
1152,5119,TRUE,9,7,6,1,1,0.7333333373069764,0.8,0.8,0.6666666666666666,0.6666666666666666
1153,6511,TRUE,10,5,5,1,1,0.5333333353201548,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333
1154,2521,TRUE,10,7,7,1,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2,0.2
1155,8614,TRUE,10,7,-8,1,0,0.5333333373069764,0.26666666666666666,0.2,0.2,0.13333333333333333
1156,8710,TRUE,10,-8,5,0,1,0.4000000019868215,0.3333333333333333,0.4,0.13333333333333333,0.13333333333333333
1157,6020,TRUE,10,5,7,1,1,0.4000000019868215,0.5333333333333333,0.5333333333333333,0.2,0.2
1158,8406,TRUE,10,7,7,1,1,0.46666667064030964,0.6,0.6,0.3333333333333333,0.3333333333333333
1159,4725,TRUE,10,7,7,1,1,0.7333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1160,2223,TRUE,10,6,6,1,1,0.6666666686534881,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666
1161,6302,TRUE,11,6,6,1,1,0.800000003973643,0.4,0.4,0.3333333333333333,0.3333333333333333
1162,1210,TRUE,11,7,7,1,1,0.3333333333333333,0.6,0.6,0.3333333333333333,0.3333333333333333
1163,6603,TRUE,11,6,4,1,0,0.5333333353201548,0.6,0.5333333333333333,0.3333333333333333,0.26666666666666666
1164,5905,TRUE,11,4,5,0,1,0.26666666666666666,0.5333333333333333,0.6,0.13333333333333333,0.13333333333333333
1165,6525,TRUE,11,7,7,1,1,0.5333333373069764,0.7333333333333333,0.7333333333333333,0.5333333333333333,0.5333333333333333
1166,7407,TRUE,11,7,7,1,1,0.33333333730697634,0.7333333333333333,0.7333333333333333,0.2,0.2
1167,1401,TRUE,11,7,7,1,1,0.6666666706403097,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.5333333333333333
1168,5101,TRUE,12,5,7,1,1,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.8
1169,4813,TRUE,12,7,4,1,0,0.7333333333333334,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667
1170,7714,TRUE,12,7,5,1,1,0.6000000019868215,0.7333333333333333,0.7333333333333333,0.6,0.6
1171,8711,TRUE,12,6,7,1,1,0.4000000019868215,0.8,0.8,0.3333333333333333,0.3333333333333333
1172,6116,TRUE,12,6,7,1,1,0.46666666865348816,0.4,0.4,0.3333333333333333,0.3333333333333333
1173,4712,TRUE,12,7,4,1,0,0.400000003973643,0.4,0.3333333333333333,0.26666666666666666,0.2
1174,3506,TRUE,12,6,7,1,1,0.6000000039736431,0.8,0.8,0.5333333333333333,0.5333333333333333
1175,4108,TRUE,13,6,6,1,1,0.6000000019868215,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.5333333333333333
1176,4206,TRUE,13,6,6,1,1,0.6000000039736431,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333
1177,7804,TRUE,13,7,7,1,1,0.46666667064030964,0.8,0.8,0.4,0.4
1178,7825,TRUE,13,7,7,1,1,0.4666666666666667,0.9333333333333333,0.9333333333333333,0.4666666666666667,0.4666666666666667
1179,2103,TRUE,13,5,7,1,1,0.7333333353201548,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333
1180,4804,TRUE,13,6,6,1,1,0.7333333353201548,1,1,0.7333333333333333,0.7333333333333333
1181,8001,TRUE,13,6,7,1,1,0.4666666666666667,0.9333333333333333,0.9333333333333333,0.4666666666666667,0.4666666666666667
1182,1206,TRUE,13,7,7,1,1,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.13333333333333333
1183,5215,TRUE,14,7,7,1,1,0.7333333333333334,0.8666666666666667,0.8666666666666667,0.6666666666666666,0.6666666666666666
1184,2614,TRUE,14,6,7,1,1,0.2666666686534882,0.6,0.6,0.26666666666666666,0.26666666666666666
1185,511,TRUE,14,7,7,1,1,0.6666666706403097,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.5333333333333333
1186,6022,TRUE,14,7,4,1,0,0.2,0.4,0.3333333333333333,0.06666666666666667,0
1187,7904,TRUE,14,7,4,1,0,0.6000000000000001,0.6666666666666666,0.6,0.4,0.3333333333333333
1188,5004,TRUE,14,6,7,1,1,0.4000000019868215,0.7333333333333333,0.7333333333333333,0.26666666666666666,0.26666666666666666
1189,8520,TRUE,15,-8,7,0,1,0,0.4666666666666667,0.5333333333333333,0,0
1190,1304,TRUE,15,7,7,1,1,0.26666666666666666,0.4,0.4,0.26666666666666666,0.26666666666666666
1191,8304,TRUE,15,5,1,1,0,0.33333333730697634,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.2
1192,7510,TRUE,15,7,7,1,1,0.6666666706403097,0.8,0.8,0.6,0.6
1193,2412,TRUE,15,5,7,1,1,0.4,0.8666666666666667,0.8666666666666667,0.4,0.4
1194,4622,TRUE,2,6,2,1,0,0.5333333373069764,0.8,0.7333333333333333,0.5333333333333333,0.4666666666666667
1195,8822,TRUE,3,7,7,1,1,0.8,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
1196,3225,TRUE,7,2,7,0,1,0.2666666686534882,0.8666666666666667,0.9333333333333333,0.26666666666666666,0.26666666666666666
1197,8815,TRUE,9,7,7,1,1,0.7333333373069764,0.8,0.8,0.6666666666666666,0.6666666666666666
1198,8113,TRUE,14,6,6,1,1,0.7333333353201548,0.8666666666666667,0.8666666666666667,0.6,0.6
1199,7221,TRUE,15,6,6,1,1,0.6666666706403097,0.8,0.8,0.6,0.6
1200,4322,TRUE,1,7,7,1,1,0.7333333333333334,0.8666666666666667,0.8666666666666667,0.6666666666666666,0.6666666666666666
1201,319,TRUE,2,7,6,1,1,0.8000000019868214,1,1,0.8,0.8
1202,2118,TRUE,2,7,7,1,1,0.7333333333333334,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666
1203,3111,TRUE,7,5,7,1,1,0.800000003973643,0.8666666666666667,0.8666666666666667,0.6666666666666666,0.6666666666666666
1204,7802,TRUE,7,5,6,1,1,0.8,0.9333333333333333,0.9333333333333333,0.7333333333333333,0.7333333333333333
1205,3119,TRUE,9,7,6,1,1,0.8666666686534882,1,1,0.8666666666666667,0.8666666666666667
1206,4010,TRUE,12,6,7,1,1,0.6000000039736431,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.5333333333333333
1207,1625,TRUE,12,7,7,1,1,0.800000003973643,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
1208,3706,TRUE,15,7,7,1,1,0.800000003973643,0.8666666666666667,0.8666666666666667,0.8,0.8
1209,7924,TRUE,15,6,7,1,1,0.8,0.9333333333333333,0.9333333333333333,0.7333333333333333,0.7333333333333333
1210,1414,TRUE,15,7,7,1,1,0.8666666666666667,0.8,0.8,0.7333333333333333,0.7333333333333333
