poll_id,legacy_field,historical_rows,historical_observed,canonical_definition,status,evidence,blocker
btp-presidential-primaries-2004,btp04pr.t1services,434,412,btp04pr.t1services,source-unresolved,vault/cdd/merge_data_scripts/04_kyu.R,04_kyu.R uses btp04kyu and Nuri inputs with conflicting object names; distinguish presidential primaries from general-election and online-primaries files
btp-presidential-primaries-2004,btp04pr.t2trade,434,402,btp04pr.t2trade,source-unresolved,vault/cdd/merge_data_scripts/04_kyu.R,04_kyu.R uses btp04kyu and Nuri inputs with conflicting object names; distinguish presidential primaries from general-election and online-primaries files
btp-presidential-primaries-2004,btp04pr.t2mindex,434,434,btp04pr.t2mindex,source-unresolved,vault/cdd/merge_data_scripts/04_kyu.R,04_kyu.R uses btp04kyu and Nuri inputs with conflicting object names; distinguish presidential primaries from general-election and online-primaries files
btp-presidential-primaries-2004,btp04pr.t2services,434,416,btp04pr.t2services,source-unresolved,vault/cdd/merge_data_scripts/04_kyu.R,04_kyu.R uses btp04kyu and Nuri inputs with conflicting object names; distinguish presidential primaries from general-election and online-primaries files
btp-presidential-primaries-2004,bettered,434,434,bettered,source-unresolved,vault/cdd/merge_data_scripts/04_kyu.R,04_kyu.R uses btp04kyu and Nuri inputs with conflicting object names; distinguish presidential primaries from general-election and online-primaries files
san-mateo-2008,readbrief,239,219,readbrief,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t1know,239,239,t1know,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t1knowr,239,239,t1know,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t1knowcor,239,239,t1knowcor,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t2know,239,239,t2know,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,ppage,239,232,ppage,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,educ4,239,236,educ4,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,minority,239,230,minority,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,hhincome,239,180,hhincome,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,female,239,239,female,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,attextreme,239,239,attextreme,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,highinc,239,180,highinc,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t1polint,239,0,t1polint,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t1knowcor2,239,0,t1knowcor2,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t12know,239,0,t12know,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t12knowcor,239,0,t12knowcor,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,attextreme2,239,0,attextreme2,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t1knowrcor,239,239,t1knowcor,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,t2knowr,239,239,t2know,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,knowgain,239,239,knowgain,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,knowgain2,239,239,knowgain2,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,logpk,239,239,logpk,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,tobitpk,239,239,tobitpk,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,knowgainr,239,239,knowgain,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,knowgainr2,239,239,knowgain2,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,educ3,239,236,educ3,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,sm.t1more,239,226,sm.t1more,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,sm.t1belowmrkt,239,231,sm.t1belowmrkt,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,sm.t1openspace,239,230,sm.t1openspace,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,sm.t1countyl,239,228,sm.t1countyl,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,sm.t2more,239,238,sm.t2more,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,sm.t2belowmrkt,239,234,sm.t2belowmrkt,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,sm.t2openspace,239,235,sm.t2openspace,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,sm.t2countyl,239,236,sm.t2countyl,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
san-mateo-2008,bettered,239,236,bettered,not-yet-reconstructed,vault/cdd/scripts/san_mateo.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,readbrief,454,0,readbrief,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t1know,454,454,t1know,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t1knowr,454,454,t1know,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t1knowcor,454,454,t1knowcor,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t2know,454,454,t2know,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,ppage,454,452,ppage,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,educ4,454,452,educ4,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,minority,454,448,minority,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,hhincome,454,0,hhincome,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,female,454,454,female,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,attextreme,454,454,attextreme,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,highinc,454,0,highinc,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t1polint,454,453,t1polint,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t1knowcor2,454,0,t1knowcor2,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t12know,454,0,t12know,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t12knowcor,454,0,t12knowcor,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,attextreme2,454,0,attextreme2,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t1knowrcor,454,454,t1knowcor,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,t2knowr,454,454,t2know,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,knowgain,454,454,knowgain,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,knowgain2,454,454,knowgain2,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,logpk,454,454,logpk,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,tobitpk,454,454,tobitpk,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,knowgainr,454,454,knowgain,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,knowgainr2,454,454,knowgain2,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,educ3,454,452,educ3,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1reform,454,431,btp05.t1reform,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1fcvsch,454,453,btp05.t1fcvsch,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1mmtaxe,454,454,btp05.t1mmtaxe,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1stest,454,452,btp05.t1stest,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1testsl,454,427,btp05.t1testsl,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1nclb,454,435,btp05.t1nclb,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1govinv,454,452,btp05.t1govinv,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1medqual,454,454,btp05.t1medqual,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1costcov,454,454,btp05.t1costcov,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1emplypay,454,444,btp05.t1emplypay,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t1indivpay,454,442,btp05.t1indivpay,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2reform,454,436,btp05.t2reform,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2fcvsch,454,454,btp05.t2fcvsch,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2mmtaxe,454,453,btp05.t2mmtaxe,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2stest,454,451,btp05.t2stest,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2testsl,454,434,btp05.t2testsl,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2nclb,454,439,btp05.t2nclb,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2govinv,454,454,btp05.t2govinv,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2medqual,454,452,btp05.t2medqual,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2costcov,454,454,btp05.t2costcov,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2emplypay,454,444,btp05.t2emplypay,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,btp05.t2indivpay,454,449,btp05.t2indivpay,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
btp-health-education-2005,bettered,454,452,bettered,not-yet-reconstructed,vault/cdd/scripts/btp05.R,Source-to-field formula/version and historical identity/sample need instrument-backed reconciliation
wtu-1996,readbrief,230,0,read_briefing@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t1know,230,230,knowledge_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t1knowr,230,230,knowledge_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t1knowcor,230,230,knowledge_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t2know,230,230,knowledge_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,ppage,230,230,age@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,educ4,230,229,education_four@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,minority,230,224,minority@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,hhincome,230,0,household_income@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,female,230,230,female@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,attextreme,230,230,attitude_extremity@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,highinc,230,0,high_income@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t1polint,230,0,political_interest_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t1knowcor2,230,0,knowledge_joint_midterm@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t12know,230,0,knowledge_midterm@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t12knowcor,230,0,knowledge_midterm_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,attextreme2,230,0,attitude_extremity_midterm@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t1knowrcor,230,230,knowledge_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,t2knowr,230,230,knowledge_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,knowgain,230,230,knowledge_gain@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,knowgain2,230,230,knowledge_gain_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,logpk,230,230,log_knowledge_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,tobitpk,230,230,high_knowledge_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,knowgainr,230,230,knowledge_gain@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,knowgainr2,230,230,knowledge_gain_joint@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,educ3,230,229,education_three@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t1att1,230,230,imported_power_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t1att3,230,230,conservation_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t1att4,230,230,low_income_support_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t1att5,230,230,renewables_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t1att6,230,230,research_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t1att7,230,230,fossil_fuels_t1@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t2att1,230,230,imported_power_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t2att3,230,230,conservation_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t2att4,230,230,low_income_support_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t2att5,230,230,renewables_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t2att6,230,230,research_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,wtu.t2att7,230,230,fossil_fuels_t2@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
wtu-1996,bettered,230,229,higher_education@historical-v1,implemented,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R,
nic-1996,readbrief,466,449,read_briefing@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t1know,466,466,knowledge_t1@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t1knowr,466,466,knowledge_t1@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t1knowcor,466,466,knowledge_joint@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t2know,466,466,knowledge_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,ppage,466,458,age@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,educ4,466,459,education_four@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,minority,466,453,minority@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,hhincome,466,0,household_income@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,female,466,460,female@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,attextreme,466,466,attitude_extremity@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,highinc,466,0,high_income@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t1polint,466,459,political_interest_t1@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t1knowcor2,466,466,knowledge_joint_midterm@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t12know,466,466,knowledge_midterm@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t12knowcor,466,466,knowledge_midterm_joint@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,attextreme2,466,466,attitude_extremity_midterm@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t1knowrcor,466,466,knowledge_joint@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,t2knowr,466,466,knowledge_t2@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,knowgain,466,466,knowledge_gain@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,knowgain2,466,466,knowledge_gain_joint@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,logpk,466,466,log_knowledge_joint@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,tobitpk,466,466,high_knowledge_joint@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,knowgainr,466,466,knowledge_gain@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
nic-1996,knowgainr2,466,466,knowledge_gain_joint@historical-v1,implemented,R/respondent_nic.R; data/nic-1996/codebook.txt; historical-cdd-scripts:legacy/poll_scripts/nic1.R; docs/poll-issues.md NIC-02-04,
